user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,sentiments,clean_text
Nicolas Granatino,,Interested in digital learning & privacy; Co-founder Andurance Ventures & Cronycle; PhD ChemBio Oxford | *Corona Daily* newsletter editor https://t.co/wQOkEWwvWl,2011-05-15 11:40:57,1650,428,3292,False,2020-07-26 08:36:52,".@JeanCASTEX 

Why are we letting events like this one in Indie Beach St Tropez happen. 

Are we willing to risk pu… https://t.co/tqM5WvP6Y8",,Twitter for iPhone,False,negative,"['jeancastex', 'let', 'events', 'like', 'one', 'indie', 'beach', 'st', 'tropez', 'happen', 'will', 'risk', 'pu']"
Elisabeth Saxvik Hatlem🇳🇴🇸🇪😷,Norway,"Entrepreneur. Passionate about the future of our planet and humanity. Social Antrophologist, media science & Business Administration.",2010-08-05 06:04:29,386,961,8005,False,2020-08-22 10:24:43,In #Sweden people are still mocked for wearing masks. This happens because the 🇸🇪 government fear that people shall… https://t.co/Gsf5OZhvGS,['Sweden'],Twitter for Android,False,negative,"['sweden', 'people', 'still', 'mock', 'wear', 'mask', 'happen', 'government', 'fear', 'people', 'shall']"
Turn Tennessee Blue,"Tennessee, USA",Battling the GOP in TN and the nation and all who make excuses for them. Add me to a list = #BAHLOCK. Racist? #BAHLOCK. #TurnTNBlue #Resist #VoteBlueNoMatterWho,2016-08-23 23:49:31,1935,3265,37802,False,2020-08-04 05:50:10,@TeamTrump @realDonaldTrump Who cares. 155K people are dead from #COVID19.,['COVID19'],Twitter for iPhone,False,negative,"['teamtrump', 'realdonaldtrump', 'care', 'k', 'people', 'dead', 'covid']"
🤯Mondo Politico🤐,"Santa Clarita, CA",Retired English Instructor who actually taught his classes and corrected essays. I am presently part of #TheResistance. Vote out GOP. No DMs please.,2018-02-08 16:06:07,4458,4983,25461,False,2020-07-29 16:18:40,@realTuckFrumper How many people did Louie Gohmert get sick? How many will be members of his own family? How many m… https://t.co/oD4PTnztsu,,Twitter Web App,False,negative,"['realtuckfrumper', 'many', 'people', 'louie', 'gohmert', 'get', 'sick', 'many', 'members', 'family', 'many']"
Carmen Seaby,Meanjin/Brisbane,"Feminist, humanist, artist, brisbanite. she/her",2008-07-01 15:20:21,381,657,43345,False,2020-07-25 04:40:43,"Rainy day walk through the park. 
#RainyDay #PerrinPark #PerrinParkToowong #toowong #brisbane #Covid19… https://t.co/IV81Xj30HR","['RainyDay', 'PerrinPark', 'PerrinParkToowong', 'toowong', 'brisbane', 'Covid19']",Instagram,False,negative,"['rainy', 'day', 'walk', 'park', 'rainyday', 'perrinpark', 'perrinparktoowong', 'toowong', 'brisbane', 'covid']"
Carl Hult,"Malung-Sälen, Sverige","Photography, atheism, erotica, being Swedish, I tweet & retweet anything! Sometimes I do other things as well...  Visit @carlhult_photo for my photos",2014-03-05 14:53:24,4155,4967,280298,False,2020-08-11 10:12:44,Pastor's Ridiculous Mask Rant!! by SciManDan https://t.co/w8vlG0iQhf via @YouTube #Religion #COVID19 #Atheism #MaskOn #PastorGreg,"['Religion', 'COVID19', 'Atheism', 'MaskOn', 'PastorGreg']",Twitter Web App,False,negative,"['pastor', 'ridiculous', 'mask', 'rant', 'scimandan', 'via', 'youtube', 'religion', 'covid', 'atheism', 'maskon', 'pastorgreg']"
Open Letters,Text RESIST to 50409,"Copies of real letters delivered to the President, Congress, Governors, and State Legislators. Send 'resist' as a Direct Message to @resistbot to write yours.",2017-12-06 22:18:07,17263,3,2,True,2020-08-14 02:09:33,"🖋 Sign “Authorize COVID-19 Rapid Testing” and I’ll deliver a copy to your officials: https://t.co/FyKxuXN0Aw

📨 No.… https://t.co/NGaykfAuOd",,Resistbot Open Letters,False,negative,"['sign', 'authorize', 'covid', 'rapid', 'test', 'ill', 'deliver', 'copy', 'officials']"
Racha Abboud,"Sydney, New South Wales",Principal at @mklawyers • Commercial Lawyer and head of #Franchising • Sydney • @FranchCouncilAU,2018-12-13 03:16:09,45,100,33,False,2020-08-12 06:46:49,@mklawyers is hosting an event on critical #yearend issues in the #COVID19 environment. A good one for company dire… https://t.co/pqM7GXcG36,"['yearend', 'COVID19']",Twitter Web App,False,negative,"['mklawyers', 'host', 'event', 'critical', 'yearend', 'issue', 'covid', 'environment', 'good', 'one', 'company', 'dire']"
Joseph Armand,1313 Mockingbird Lane,"Just a normal guy with a flat head, bolts through his neck, and a wan pallor",2014-03-26 07:34:33,401,84,2050,False,2020-08-11 06:55:43,"@phbarratt @broomstick33 By ANY reckoning, in an Australia beset by #Covid19 debt, with many people jobless and suf… https://t.co/vvVkyV6fZG",['Covid19'],Twitter Web App,False,negative,"['phbarratt', 'broomstick', 'reckon', 'australia', 'beset', 'covid', 'debt', 'many', 'people', 'jobless', 'suf']"
Dr. DaShanne Stokes,United States,"Sociologist, author, pundit. Politics scholar. You may have caught me on TV or radio or read my work. Views mine. Also, I don't put party before country.",2012-06-17 14:07:22,39160,1844,2570,True,2020-07-31 17:59:52,"It is time for Jared Kushner to be arrested and tried for crimes against humanity.

#jaredkushner #COVID19 #coronavirus","['jaredkushner', 'COVID19', 'coronavirus']",Twitter Web App,False,negative,"['time', 'jar', 'kushner', 'arrest', 'try', 'crimes', 'humanity', 'jaredkushner', 'covid', 'coronavirus']"
Smart Mobility Congress,Barcelona,The global event for transport & cities leading the #SmartMobility revolution. Online edition 17-18 Nov 2020 #SCLive2020 with @SmartCityexpo,2011-03-24 16:30:30,4797,1005,2258,False,2020-08-13 10:01:28,"As the coronavirus looms, can #AfricanCities become more walkable and bikeable?

via @WRIRossCities @ImanAbdulwassi… https://t.co/1Yc8tQk3Od",['AfricanCities'],Hootsuite Inc.,False,negative,"['coronavirus', 'loom', 'africancities', 'become', 'walkable', 'bikeable', 'via', 'wrirosscities', 'imanabdulwassi']"
❤️ LoveBananarama,The city (is crowded),"Do you @LoveBananarama like we do? Pop, Bananarama & Nostalgia. ✨Run by Ted!✨Based in Birmingham, UK. Also on Instagram! FFS WEAR A MASK!",2011-08-27 08:23:39,5141,265,11827,False,2020-08-10 15:40:06,"The SkyNews report in Orange County where religious groups are meeting, ignoring health advice and denying the seve… https://t.co/VP30Pkvo7Z",,Twitter for iPhone,False,negative,"['skynews', 'report', 'orange', 'county', 'religious', 'group', 'meet', 'ignore', 'health', 'advice', 'deny', 'seve']"
The Atomic Mom,"New Mexico, USA",I have kids & speak fluent Bulgarian -- you don't scare me #LatterDaySaints #Arizona #BYU #Bulgaria #FoodAllergy #PatHeads #CivicsEducation #SaveLosAlamos,2009-05-15 17:46:07,632,269,4384,False,2020-08-22 05:14:22,"And yet, being in school is somehow dangerous. #Covid19 policy in #NewMexico is based on fear. #reopennm… https://t.co/l0LeymkDCB","['Covid19', 'NewMexico', 'reopennm']",Twitter Web App,False,negative,"['yet', 'school', 'somehow', 'dangerous', 'covid', 'policy', 'newmexico', 'base', 'fear', 'reopennm']"
DTDC Express Limited,Bangalore,India's Largest Express Delivery Network with services across 220 locations.,2012-09-10 13:57:30,14405,5544,1426,False,2020-07-25 05:30:00,"Today, many people are working tirelessly to defeat the coronavirus. If your sibling is one such #CoronaWarrior fig… https://t.co/cSXP1nlRxG",['CoronaWarrior'],TweetDeck,False,negative,"['today', 'many', 'people', 'work', 'tirelessly', 'defeat', 'coronavirus', 'sibling', 'one', 'coronawarrior', 'fig']"
kajania07 🇮🇳,,"religion(HUMANITY)
nationality (INDIAN 🇮🇳)",2018-08-12 08:14:10,13,89,1071,False,2020-08-09 07:23:01,"Amit Shah tested negative for #covid19

*Le abdul https://t.co/ER1m9hN73K",['covid19'],Twitter for Android,False,negative,"['amit', 'shah', 'test', 'negative', 'covid', 'le', 'abdul']"
#sheeple wake up,,it's time to get our lives back,2020-07-30 08:50:31,62,124,1195,False,2020-08-08 13:04:56,#kbf and everyone who values life....retweet the hell out of this. I will never have a test or vaccine. #unsafe and… https://t.co/BGncaTwk5j,"['kbf', 'unsafe']",Twitter for Android,False,negative,"['kbf', 'everyone', 'value', 'life', 'retweet', 'hell', 'never', 'test', 'vaccine', 'unsafe']"
Selina Balmforth,"Nottingham, England",,2020-02-26 21:33:08,76,120,1867,False,2020-08-08 10:26:02,@robb_pratt @JoeWhyteComedy @SunisaPetchpoo ROAD RAGE 😡.  OMG 😮. MUST WATCH GUYS.. crazy video..  please share.  👉… https://t.co/7WPgThDqp6,,Twitter for Android,False,negative,"['robb', 'pratt', 'joewhytecomedy', 'sunisapetchpoo', 'road', 'rage', 'omg', 'must', 'watch', 'guy', 'crazy', 'video', 'please', 'share']"
Pamela Walker,"St. Louis, Mo.","Health, public health, natural resources, emergency & terrorism response. If it doesn't have a typo, I didn't write it. Opportunities to do right meet you daily",2009-11-11 02:49:16,4218,4996,34896,False,2020-08-18 16:40:09,"God, ""I've told you and told you to dump trump. I gave you Stormy. I gave you the Mueller report.  I gave you… https://t.co/mCinyifFUA",,Twitter for Android,False,negative,"['god', 'tell', 'tell', 'dump', 'trump', 'give', 'stormy', 'give', 'mueller', 'report', 'give']"
Jen 💎,Oregon,📺 🧳 🏘 😆 🤓🍸🐈🐕🌴☔️🚙⛵️🏖💎,2010-04-25 03:46:09,364,1191,20222,False,2020-07-25 07:49:16,Voting for trump is not worth it! Hate is not working. Lies are not working #ILoveAmerica #bebetter #GoldenRule… https://t.co/HDlFx9owzf,"['ILoveAmerica', 'bebetter', 'GoldenRule']",Twitter for iPad,False,negative,"['vote', 'trump', 'worth', 'hate', 'work', 'lie', 'work', 'iloveamerica', 'bebetter', 'goldenrule']"
MayoClinicMEC,,Management Engineering & Consulting provides transformational analyses and implementation of systems and process improvement across all aspects of healthcare.,2020-01-22 18:03:22,35,60,9,False,2020-08-10 16:00:01,Staff in skilled nursing facilities face critical challenges due to COVID19. In today’s episode Emily Bloomquist ex… https://t.co/eSGoJgd47H,,Sprinklr,False,negative,"['staff', 'skilled', 'nurse', 'facilities', 'face', 'critical', 'challenge', 'due', 'covid', 'todays', 'episode', 'emily', 'bloomquist', 'ex']"
Loose_Bull 🇮🇳,अंधेरनगरी,Indian with emotional Heart !#AAPtards & Pakistanis .. Stay Away !! #IndiaFirst 🙏🏽. RT's are Not Endorsement . My views R personal. Jai Hind😀,2014-06-08 14:48:17,42883,9037,64687,False,2020-07-31 18:50:52,"Why #Bihar doesn’t want to monitor any Arrivals in state or Monitor the #COVID19 suspects in the State 😳?? 

Is… https://t.co/bdl7HWx0o9","['Bihar', 'COVID19']",Twitter for iPhone,False,negative,"['bihar', 'doesnt', 'want', 'monitor', 'arrivals', 'state', 'monitor', 'covid', 'suspect', 'state']"
taeng99🌹,,,2018-12-08 03:10:10,23,186,5675,False,2020-07-27 02:23:38,"America is a failed state in terms of public health
#COVID19 #DictatorTrump https://t.co/OfjfLJ3sIN","['COVID19', 'DictatorTrump']",Twitter for iPhone,False,negative,"['america', 'fail', 'state', 'term', 'public', 'health', 'covid', 'dictatortrump']"
BLOCKPHISH,London,"BLOCKPHISH improves organisational resilience against phishing attacks by delivering simulated phishing emails, tailored to emulate real-world cyber threats.",2016-07-28 23:23:30,123,447,3,False,2020-08-18 16:30:16,"Are you transitioning back to the office with cyber attackers in tow?

#homeworking #covid19 #cybersecurity… https://t.co/AufkUFhGPj","['homeworking', 'covid19', 'cybersecurity']",Hootsuite Inc.,False,negative,"['transition', 'back', 'office', 'cyber', 'attackers', 'tow', 'homeworking', 'covid', 'cybersecurity']"
Sherwin Tobing,Jakarta,A grumpy clown. A bacon worshipper. A professional ranter. Lazy but talented. Judgmental and opinionated. Usual disclaimer applies. #LAKESHOW,2009-01-18 15:52:35,448,483,302,False,2020-07-25 08:40:51,"I have a #COVID19 joke, but it’s really sick. https://t.co/gztTOah0Va",['COVID19'],Tweetbot for iΟS,False,negative,"['covid', 'joke', 'really', 'sick']"
Suhel Narvekar 🇮🇳 \( ö )/,India,"Resident of Goa, views personal. 
Do you feel lost? Read my morning inspirational thoughts.",2013-12-24 19:00:14,1275,103,45828,False,2020-08-09 04:46:46,Loneliness is todays hot topic ever since the global #COVID19 pandemic has striked. Many of us are experiencing iso… https://t.co/EE03TRNdGI,['COVID19'],Twitter for Android,False,negative,"['loneliness', 'todays', 'hot', 'topic', 'ever', 'since', 'global', 'covid', 'pandemic', 'strike', 'many', 'us', 'experience', 'iso']"
NeuRA,Australia,"Preventing  disease and disability of the brain and nervous system through leadership, excellence and innovation in neuroscience research",2010-04-06 23:57:22,4496,900,2218,False,2020-08-12 06:02:30,"With #COVID19 on the rise again, some of us are struggling with our #Mentalhealth. Join 80,000 people from 137 coun… https://t.co/duhhpbEiPD","['COVID19', 'Mentalhealth']",Twitter Web App,False,negative,"['covid', 'rise', 'us', 'struggle', 'mentalhealth', 'join', 'people', 'coun']"
TV9 Kannada,"Bengaluru, INDIA",News & Infotainment,2010-05-19 06:36:37,216633,8,524,True,2020-07-25 07:35:11,"NSUI Activists Tries To Lay Siege To CM Yediyurappa's Residence In Shimoga, Detained

Video Link ►… https://t.co/3JAO1bzXTi",,Twitter Web App,False,negative,"['nsui', 'activists', 'try', 'lay', 'siege', 'cm', 'yediyurappa', 'residence', 'shimoga', 'detain', 'video', 'link']"
Miss D. 📚🎀,East Coast,"TV, movies, & Romance Book Junkie. My reviews are here: https://t.co/Vn9XYfnso8. 

Romance books need more Black Heroines. 👏🍵",2011-02-22 20:00:17,841,293,3973,False,2020-07-25 03:36:28,So #Sinclair is a cancer. #coronavirus #COVID19 https://t.co/IZqLgVtgDf,"['Sinclair', 'coronavirus', 'COVID19']",Twitter for Android,False,negative,"['sinclair', 'cancer', 'coronavirus', 'covid']"
HIGHnRICH,"Cape Town, South Africa",Powered by optimism. YouTubing Part Time... check out my channel. Link below.,2009-09-03 13:29:41,298,223,6575,False,2020-08-02 18:24:27,"• Takes manager role when @Arsenal is in a bad way.
• Gets infected with #COVID19 
• Makes a full recovery. 
• Gets… https://t.co/zDllcZhEId",['COVID19'],Twitter for iPhone,False,negative,"['take', 'manager', 'role', 'arsenal', 'bad', 'way', 'get', 'infect', 'covid', 'make', 'full', 'recovery', 'get']"
𝘁𝗼𝗿𝗼𝗻𝗷𝗮🍊 / Sheri 🌈,,"🖊 Screenwriter 📌 Producer 👾 Gamer 🏳️‍🌈🦋 Into: creativity, racial justice, & sex positivity. Arts + Culture Strategist @unitedwedream 💫 any pronouns",2013-04-13 04:01:17,1226,1484,27523,False,2020-08-10 15:59:56,"Olimpia is undocumented, a caregiver for a cancer patient, and tested positive for #COVID19.

We are living through… https://t.co/kXSks4vq6k",['COVID19'],Twitter Web App,False,negative,"['olimpia', 'undocumented', 'caregiver', 'cancer', 'patient', 'test', 'positive', 'covid', 'live']"
Horn Ok Please,,Bharat Bhakt & Supporter of PM Modi. Fights Leftist-Liberal-Islamist propaganda against India & PM Modi. Not from IT Cell!,2020-03-05 09:30:07,11,315,2445,False,2020-08-09 05:30:07,@KTRTRS Horrible #COVID19 management in Hyderabad &amp; Telangana! Complete missing of Govt &amp; administration. Citizens… https://t.co/c3nVEyM2HM,['COVID19'],Twitter for iPhone,False,negative,"['ktrtrs', 'horrible', 'covid', 'management', 'hyderabad', 'amp', 'telangana', 'complete', 'miss', 'govt', 'amp', 'administration', 'citizens']"
New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,717353,411,878,True,2020-08-06 16:04:25,"#NSTleader The real test will be in the implementation. Will it ease the burdens of #MSMEs? Or will the process, th… https://t.co/YWur3FBHQv","['NSTleader', 'MSMEs']",TweetDeck,False,negative,"['nstleader', 'real', 'test', 'implementation', 'ease', 'burden', 'msmes', 'process', 'th']"
Ashleigh Stewart,"Dubai, United Arab Emirates","Journalist. Currently: Dubai - via NZ, Tokyo & Jakarta. @asianewzealand Leadership Network. Waseda univ. alum. 早稲田大学 https://t.co/JK7nez3K93",2012-03-09 08:59:27,16271,882,7050,True,2020-08-11 09:29:55,"There are now 4 confirmed cases of #Covid19 cases in New Zealand (other than the 23 in managed isolation), in one f… https://t.co/22RnwSvpGj",['Covid19'],Twitter Web App,False,negative,"['confirm', 'case', 'covid', 'case', 'new', 'zealand', 'manage', 'isolation', 'one', 'f']"
Bluebell Clinic,"Chigwell, Essex, London","Bluebell dental practice is based in Chigwell, Essex. Our philosophy is simple - to treat our patients with care, consideration and professionalism",2010-10-24 08:31:01,588,826,147,False,2020-08-11 07:41:04,"Bluebell Dental Practice is now open for #treatments. Unfortunately, due to Covid-19 our capacity is reduced and we… https://t.co/qpIYitORMo",['treatments'],Zoho Social,False,negative,"['bluebell', 'dental', 'practice', 'open', 'treatments', 'unfortunately', 'due', 'covid', 'capacity', 'reduce']"
